query_id	v_alginolyticus	valginolyticus_e110	valginolyticus_v208	valginolyticus_zj_0	valginolyticus_hlbs_07	vdiabolicus_fa3	vdiabolicus_fdaargos_105	vdiabolicus_zf102	vdiabolicus_mzt14	vdiabolicus_3098	vostreicida_cect_7398	vostreicida_ucd_kl16	v_ostreicida_PP203	v_ostreicida_r172	v_parahaemolyticus	vpara_atcc_17802	vpara_vp18	vpara_lvp2	vpara_2012aw_0154	v_vulnificus	vv_7356	vv_env1	vv_2142_77	vv_24_vb00699	vcidicii_2423_01	vcidicii_vc01	vcidicii_2020rz130	vcidicii_pnusav005519	vcidicii_2538_88	vnavarrensis_atcc_51183	vnavarrensis_20_vb00237	vnavarrensis_2462_79	vnavarrensis_08_2462	vnavarrensis_pnusav006652	mullis2019_18022	mullis2019_18023	mullis2019_18024	mullis2019_18025	mullis2019_18026	mullis2019_18027	mullis2019_18028	mullis2019_18029	mullis2019_18030	mullis2019_18031	mullis2019_18032	mullis2019_18033	mullis2019_18034	mullis2019_18035	mullis2019_18036	mullis2019_18037	mullis2019_18038	mullis2019_18039	mullis2019_18040	mullis2019_18041	mullis2019_18042	mullis2019_18043	mullis2019_18044	mullis2019_18045	mullis2019_18047	mullis2019_18048	mullis2019_18049	mullis2019_18050	mullis2019_18051	mullis2019_18052	mullis2019_18053	mullis2019_18054	mullis2019_18055	mullis2019_18056	mullis2019_18057	mullis2019_18058	mullis2019_18059	mullis2019_18060	mullis2019_18061	mullis2019_18062	mullis2019_18063	mullis2019_18064	Buck_BI0607_1_WKDL250009588-1A_233TFCLT4_L7	Buck_BI0607_2_WKDL250009588-1A_233TFCLT4_L7	Buck_BS0607_9_WKDL250009588-1A_233TFCLT4_L7	Buck_CB0707_82_WKDL250009588-1A_233TFCLT4_L7	Buck_NB0507_14_WKDL250009588-1A_233TFCLT4_L7	Buck_NB0507_8_WKDL250009588-1A_233TFCLT4_L7
mullis2019_18027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.5219	97.1088	98.6633	95.7091	96.5078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3917	98.5524	98.4452	98.2199	98.6277	100.0000	98.5660	98.3357	98.5583	98.5866	98.6043	95.3413	98.2911	98.4727	98.5391	98.3544	98.3709	98.5701	98.4922	98.2747	95.4402	98.4040	98.3917	98.4332	98.5241	95.6951	98.5914	98.3224	95.4785	95.7082	95.5065	98.6061	98.4426	95.5627	98.3665	98.4573	98.5647	95.4734	98.2935	95.4199	98.3911	95.3671	92.6149	NA	NA	95.7297	95.4327	98.2596
mullis2019_18028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.5562	97.1500	98.5250	95.6674	96.4254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3903	98.6057	98.4544	98.2941	98.5181	98.5287	100.0000	98.3321	98.5970	98.5503	98.6999	95.3123	98.2767	98.4995	98.6157	98.3813	98.4149	98.5961	98.5444	98.3286	95.4472	98.4430	98.3503	98.4006	98.4998	95.6853	98.7449	98.3671	95.4760	95.6891	95.4762	98.5831	98.4642	95.6174	98.3806	98.4794	98.6650	95.5097	98.2783	95.4624	98.3950	95.3251	92.6775	NA	NA	95.6982	95.4456	98.2598
mullis2019_18029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3106	97.0734	98.3852	95.5945	96.4174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.2030	98.3188	98.3632	98.2237	98.3644	98.3137	98.3422	100.0000	98.3213	98.3634	98.4439	95.3951	98.2578	98.2490	98.4137	98.5373	98.5490	98.3351	98.3462	98.2094	95.3870	98.2848	98.2891	98.2717	98.3602	95.6001	98.4425	98.2688	95.4095	95.5879	95.4517	98.3651	98.3225	95.5884	98.2474	98.3741	98.3806	95.4947	98.2476	95.3969	98.2443	95.3873	92.4680	NA	NA	95.6167	95.0676	98.2311
mullis2019_18030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.4684	97.1183	98.5785	95.7047	96.4566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3501	99.9904	98.3881	98.2189	98.4842	98.4789	98.6043	98.3118	100.0000	98.4707	99.0664	95.4625	98.2343	98.4601	98.6172	98.3888	98.3684	99.9883	98.5540	98.2781	95.4266	98.4641	98.3561	98.4630	98.4710	95.7386	99.0566	98.3523	95.5329	95.7430	95.5629	98.5728	98.5298	95.6505	98.3498	98.5577	99.1121	95.5375	98.2527	95.4725	98.3638	95.4384	92.7354	NA	NA	95.7647	95.5911	98.2751
mullis2019_18031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.5127	97.1882	98.6128	95.6272	96.4113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.4574	98.5181	98.4581	98.2508	98.5911	98.5617	98.5741	98.3404	98.5468	100.0000	98.6250	95.4365	98.3073	98.5055	98.6075	98.3873	98.3851	98.5384	98.5300	98.3233	95.4744	98.4446	98.4406	98.4791	98.5134	95.6944	98.6077	98.3104	95.4924	95.7172	95.5080	98.6337	98.5120	95.6129	98.4290	98.5326	98.6222	95.5547	98.2043	95.4243	98.4302	95.4014	92.5861	NA	97.7707	95.7205	95.4080	98.2661
mullis2019_18032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.6357	97.1643	98.6785	95.6918	96.5346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.4817	99.0835	98.4892	98.2564	98.5956	98.5849	98.7132	98.4693	99.0698	98.5435	100.0000	95.3626	98.3618	98.4926	98.6956	98.4695	98.4052	99.1042	98.5809	98.4103	95.3805	98.5309	98.4903	98.5644	98.5470	95.7251	99.2077	98.4243	95.4534	95.7099	95.4928	98.6908	98.5796	95.5123	98.4761	98.5619	99.6358	95.5015	98.4083	95.4869	98.4714	95.3613	93.1431	NA	99.0502	95.7488	96.1550	98.3891
mullis2019_18033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.3280	96.3281	95.2819	97.7793	96.8887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.3434	95.3791	95.3726	95.3783	95.2477	95.2952	95.2923	95.3250	95.3828	95.3336	95.3515	100.0000	95.2756	95.2549	95.3216	95.2182	95.2250	95.3942	95.2708	95.3738	98.0244	95.2391	95.3821	95.2836	95.3249	97.7977	95.3312	95.3615	98.0563	97.8157	98.0181	95.2669	95.2476	98.0028	95.3868	95.2189	95.3500	98.0917	95.1776	98.0484	95.3764	99.9764	90.9383	NA	NA	97.7603	93.1388	95.1845
mullis2019_18034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.2864	97.1695	98.3424	95.6479	96.4258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.2841	98.2873	98.3447	98.4260	98.3290	98.2918	98.2277	98.2435	98.3370	98.3123	98.3965	95.3417	100.0000	98.2678	98.3513	98.3150	98.3237	98.3125	98.3720	98.2440	95.4469	98.3039	98.2488	98.2846	98.3870	95.6654	98.3879	98.2524	95.4312	95.6752	95.5493	98.3684	98.3583	95.5400	98.2184	98.3608	98.3360	95.5357	98.4517	95.4239	98.2194	95.3771	92.7553	NA	NA	95.7172	95.4008	98.4717
mullis2019_18035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3548	96.9139	98.4193	95.5559	96.3919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3832	98.4457	98.3391	98.1959	98.4733	98.4286	98.4109	98.2810	98.5081	98.4418	98.4791	95.3575	98.2834	100.0000	98.4584	98.3507	98.3398	98.4859	98.8241	98.2203	95.3293	98.7974	98.3095	98.7814	98.9455	95.6792	98.4900	98.2626	95.4379	95.6177	95.4871	98.5662	98.7458	95.5469	98.3550	98.7210	98.4544	95.4582	98.2842	95.3918	98.3723	95.3351	92.4391	NA	NA	95.6294	NA	98.2287
mullis2019_18036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.5091	97.0546	98.6332	95.6476	96.4527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.4062	98.5758	98.3872	98.3468	98.6361	98.5861	98.6110	98.4224	98.6329	98.6112	98.6731	95.3369	98.3567	98.4517	100.0000	98.3856	98.3901	98.5912	98.5560	98.3496	95.4582	98.5042	98.4617	98.4702	98.5332	95.6500	98.6410	98.3664	95.4402	95.6780	95.4775	98.6984	98.5605	95.5139	98.4629	98.5557	98.6345	95.4763	98.4196	95.4437	98.4513	95.3394	92.6967	NA	NA	95.6773	95.5643	98.3555
mullis2019_18037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3780	96.9883	98.4196	95.5464	96.3458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3556	98.4207	98.3897	98.0922	98.4192	98.3820	98.4246	98.5385	98.4253	98.4106	98.4746	95.2806	98.3293	98.2670	98.4163	100.0000	99.8713	98.3944	98.4457	98.2072	95.3019	98.4530	98.3357	98.4712	98.4382	95.5955	98.5127	98.2185	95.3907	95.5802	95.4131	98.4677	98.5054	95.4591	98.3637	98.4183	98.4754	95.3908	98.3670	95.3098	98.3636	95.3266	92.2580	NA	NA	95.6183	95.2140	98.3350
mullis2019_18038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3458	96.9925	98.4216	95.5197	96.3884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3398	98.3857	98.3327	98.1775	98.3711	98.3392	98.3755	98.5128	98.3749	98.3924	98.4642	95.2937	98.3614	98.3089	98.3520	99.8659	100.0000	98.4027	98.4760	98.1874	95.3329	98.4751	98.3252	98.4075	98.4734	95.5988	98.4621	98.2811	95.3852	95.5798	95.4033	98.4396	98.4569	95.4274	98.3189	98.4160	98.4264	95.4445	98.3851	95.3235	98.3185	95.2882	92.3413	NA	NA	95.5710	NA	98.3345
mullis2019_18039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.4986	97.0963	98.5988	95.7222	96.4154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3662	99.9853	98.3481	98.2199	98.5204	98.5305	98.6094	98.3364	99.9795	98.5103	99.0828	95.3831	98.2766	98.4740	98.6670	98.3606	98.3729	100.0000	98.5065	98.2493	95.4836	98.4517	98.3929	98.4716	98.4860	95.7600	99.0765	98.3207	95.5094	95.7123	95.5252	98.6104	98.5311	95.5655	98.3898	98.5354	99.0997	95.5469	98.3036	95.5155	98.3972	95.3867	92.6957	NA	NA	95.7872	95.3626	98.2607
mullis2019_18040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.4652	97.0680	98.5578	95.6070	96.4367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.4026	98.5629	98.4817	98.3185	98.5973	98.5025	98.5532	98.3187	98.6026	98.5007	98.5858	95.3575	98.3939	98.8362	98.5296	98.4294	98.4430	98.6284	100.0000	98.3023	95.3642	99.3290	98.4578	99.3361	98.9070	95.7063	98.5734	98.3815	95.3785	95.6906	95.4811	98.5547	99.3638	95.4710	98.3732	99.3778	98.5786	95.4651	98.3614	95.4185	98.3811	95.3641	92.6196	NA	NA	95.6961	95.4185	98.3420
mullis2019_18041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.2775	96.9336	98.3556	95.6502	96.4002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.2626	98.2207	98.2188	98.0959	98.3193	98.3109	98.2421	98.1990	98.2471	98.2632	98.3809	95.4690	98.2372	98.1856	98.3505	98.2616	98.2114	98.2259	98.3144	100.0000	95.3976	98.2633	98.2533	98.2091	98.2563	95.8712	98.3556	98.1638	95.4620	95.8114	95.5973	98.3363	98.3018	95.5501	98.2265	98.3011	98.2942	95.5776	98.2227	95.4867	98.2250	95.4586	NA	NA	NA	95.8334	NA	98.1717
mullis2019_18042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.3439	96.4485	95.3723	97.9346	97.0359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.5175	95.4394	95.4066	95.4926	95.4137	95.4077	95.4107	95.3873	95.4443	95.4234	95.3729	97.9736	95.4346	95.3546	95.3641	95.3437	95.3512	95.4162	95.3261	95.4391	100.0000	95.3477	95.4380	95.3313	95.3599	97.9391	95.4218	95.5518	98.4782	97.9326	98.1570	95.3665	95.3219	98.1087	95.4781	95.3044	95.3667	98.1529	95.3510	98.1892	95.4727	97.9963	91.1887	NA	NA	97.8884	93.3170	95.2771
mullis2019_18043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.4229	97.1645	98.4667	95.5932	96.3825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3564	98.4904	98.3851	98.3175	98.5549	98.4308	98.4590	98.2876	98.5054	98.4371	98.5106	95.3532	98.3303	98.8250	98.5073	98.4424	98.4827	98.5014	99.3528	98.3051	95.3229	100.0000	98.3911	99.2255	98.8395	95.6906	98.4953	98.3303	95.3947	95.6394	95.4551	98.5786	99.3245	95.5072	98.3743	99.3257	98.4698	95.4532	98.4117	95.3603	98.3748	95.3446	92.5447	NA	NA	95.6746	95.4492	98.3486
mullis2019_18044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3496	97.0254	98.4370	95.5606	96.4431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.2854	98.3861	98.3736	98.1358	98.4519	98.4160	98.3637	98.3099	98.4226	98.3806	98.4471	95.4055	98.2630	98.3871	98.4959	98.3491	98.3197	98.4337	98.4093	98.2325	95.4587	98.3588	100.0000	98.3677	98.3656	95.7508	98.4894	98.2713	95.5068	95.7427	95.5733	98.4888	98.3850	95.5596	98.2967	98.3867	98.4237	95.5511	98.2082	95.5013	98.2924	95.3958	92.6186	NA	NA	95.7526	95.3763	98.2127
mullis2019_18045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.4309	97.1232	98.4756	95.6158	96.4017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.2798	98.5227	98.3800	98.2754	98.5088	98.4514	98.4420	98.2826	98.5455	98.4408	98.5123	95.3721	98.2593	98.8127	98.5119	98.4257	98.3657	98.5322	99.3403	98.2063	95.4040	99.2045	98.3960	100.0000	98.7971	95.6736	98.5366	98.3587	95.4246	95.6153	95.5093	98.5490	99.2050	95.5346	98.3355	99.1998	98.4976	95.4813	98.3168	95.4486	98.3430	95.3674	92.7022	NA	NA	95.6674	95.5082	98.3083
mullis2019_18047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.4798	97.0963	98.5457	95.5994	96.4925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.4066	98.4260	98.4321	98.3808	98.4662	98.4346	98.4986	98.3422	98.4532	98.4894	98.5026	95.4095	98.3215	98.9548	98.5457	98.4082	98.4886	98.4140	98.9334	98.3263	95.4258	98.8578	98.3886	98.8237	100.0000	95.6558	98.4913	98.3333	95.4795	95.6325	95.5273	98.5310	98.9090	95.5181	98.4324	98.9566	98.4923	95.4698	98.3791	95.4075	98.4300	95.3812	92.4354	NA	NA	95.6690	95.5320	98.3938
mullis2019_18048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.6047	96.5680	95.6534	99.1721	96.9471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.6669	95.6824	95.6889	95.7940	95.6440	95.6339	95.6632	95.5501	95.7041	95.6603	95.6501	97.7626	95.6698	95.6102	95.5988	95.5222	95.5734	95.6948	95.6834	95.7851	97.9152	95.5779	95.7216	95.6066	95.6724	100.0000	95.7256	95.8305	97.9158	99.9846	97.9890	95.5715	95.5526	98.0453	95.7380	95.5522	95.6824	98.0183	95.5325	97.9901	95.7433	97.8259	91.7908	NA	NA	99.9285	94.3120	95.5901
mullis2019_18049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.6359	97.1797	98.6241	95.6862	96.4713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.4611	99.0956	98.4790	98.3063	98.6410	98.5740	98.7096	98.4518	99.1100	98.5583	99.2024	95.4262	98.3953	98.5065	98.6439	98.4403	98.4162	99.0940	98.5729	98.4047	95.4330	98.5407	98.5323	98.4937	98.5137	95.7315	100.0000	98.4555	95.4923	95.7502	95.5440	98.6880	98.5655	95.6332	98.4839	98.6087	99.2086	95.4906	98.4288	95.4514	98.4840	95.4267	92.9224	NA	98.4188	95.8039	95.6620	98.3886
mullis2019_18050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3182	97.1740	98.3252	95.6599	96.4149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.2711	98.3567	98.3262	98.1512	98.3378	98.2947	98.3921	98.2482	98.3152	98.3867	98.3985	95.4350	98.3195	98.2939	98.3937	98.2557	98.2921	98.3903	98.3327	98.1883	95.4910	98.3521	98.2792	98.2933	98.3970	95.7827	98.4245	100.0000	95.5109	95.7911	95.5994	98.4111	98.3763	95.6129	98.2744	98.3557	98.4141	95.6053	98.2007	95.4647	98.2740	95.3941	92.5785	NA	NA	95.8629	95.4485	98.2138
mullis2019_18051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.3986	96.4180	95.4385	97.9833	97.0472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.4664	95.4558	95.4645	95.5212	95.4573	95.4517	95.4458	95.4298	95.5117	95.4457	95.4319	97.9988	95.4180	95.3890	95.3708	95.3541	95.3398	95.4899	95.3592	95.4691	98.5020	95.3588	95.4980	95.4019	95.3918	97.8937	95.4383	95.4840	100.0000	97.9021	98.1852	95.2648	95.3354	98.1292	95.4002	95.3544	95.3950	98.1456	95.3499	98.1602	95.4066	98.0693	91.1290	NA	NA	97.9056	93.3836	95.3045
mullis2019_18052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.6029	96.5534	95.5773	99.1860	96.9210	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.6647	95.6262	95.6854	95.7580	95.6195	95.6434	95.6580	95.5512	95.6539	95.6632	95.6418	97.7781	95.6504	95.6145	95.5932	95.5455	95.6055	95.6960	95.6670	95.7624	97.9002	95.5879	95.7443	95.6261	95.6795	99.9838	95.6970	95.8450	97.9620	100.0000	97.9955	95.5844	95.5688	98.0296	95.6951	95.5840	95.6647	98.0161	95.5473	98.0474	95.6870	97.8141	91.6431	NA	NA	99.9385	94.1481	95.6375
mullis2019_18053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.3929	96.5232	95.4482	98.0050	97.0849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.5390	95.4610	95.4526	95.5873	95.5125	95.4770	95.4670	95.3905	95.4866	95.5051	95.4725	97.9990	95.4484	95.4050	95.4276	95.3595	95.3861	95.4900	95.3903	95.5793	98.1283	95.4336	95.5730	95.4440	95.3878	98.0228	95.5185	95.5974	98.2228	98.0043	100.0000	95.4100	95.3557	98.1370	95.5261	95.3621	95.4476	98.5153	95.3385	98.1897	95.5326	98.0226	91.0118	NA	NA	97.9653	93.3255	95.3539
mullis2019_18054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.5984	97.1855	98.6926	95.5601	96.4119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.5002	98.6073	98.5134	98.3504	98.6524	98.6302	98.5849	98.4512	98.5820	98.6023	98.6775	95.3925	98.3836	98.5988	98.7111	98.4308	98.4386	98.6392	98.5753	98.4261	95.3692	98.5843	98.5076	98.5717	98.5953	95.6146	98.6618	98.3978	95.3797	95.6923	95.4821	100.0000	98.6106	95.5192	98.5006	98.6305	98.6418	95.4728	98.3435	95.3890	98.4984	95.3366	92.4955	NA	97.8424	95.6484	95.5506	98.2997
mullis2019_18055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.5201	97.1269	98.5582	95.5484	96.3748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3719	98.5436	98.4346	98.3471	98.5354	98.4931	98.5275	98.3481	98.5479	98.4755	98.5483	95.3266	98.3467	98.7506	98.5400	98.4793	98.4510	98.6039	99.3975	98.3252	95.3020	99.3342	98.4486	99.2055	98.9087	95.6329	98.6038	98.4225	95.3889	95.6257	95.5100	98.6404	100.0000	95.4692	98.3785	99.9797	98.5483	95.4190	98.4145	95.3237	98.4165	95.3435	92.8700	NA	NA	95.6517	95.4646	98.3766
mullis2019_18056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.5885	96.6123	95.5248	98.0674	97.0682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.6438	95.6326	95.5864	95.6724	95.5230	95.5673	95.5696	95.5345	95.6237	95.5986	95.5302	97.9625	95.5518	95.5505	95.5399	95.4438	95.4310	95.6333	95.5521	95.5893	98.1380	95.5760	95.6235	95.5234	95.5415	98.0288	95.5948	95.6945	98.0980	98.0278	98.1082	95.4846	95.4938	100.0000	95.6038	95.4559	95.5729	98.2033	95.4969	98.2401	95.6149	97.9483	91.1514	NA	NA	98.0028	93.4543	95.4703
mullis2019_18057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3477	97.0367	98.3620	95.6352	96.4250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	99.9561	98.3625	98.4101	98.2257	98.3902	98.3864	98.3025	98.1994	98.3818	98.3057	98.4406	95.3428	98.2062	98.2990	98.3700	98.2279	98.2660	98.3760	98.3752	98.2896	95.4271	98.3820	98.2841	98.3115	98.3895	95.7206	98.4264	98.2268	95.4066	95.7067	95.4843	98.3987	98.3380	95.6247	100.0000	98.3071	98.3772	95.5387	98.1999	95.4881	99.9985	95.3138	92.4970	NA	NA	95.7974	95.3351	98.1862
mullis2019_18058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.4682	97.1068	98.4607	95.4882	96.3816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3550	98.5305	98.4308	98.2553	98.5625	98.4566	98.5145	98.3227	98.5245	98.4828	98.5368	95.2663	98.3140	98.7719	98.5272	98.4143	98.4497	98.5584	99.3611	98.2992	95.2966	99.3272	98.4475	99.2224	98.9419	95.5701	98.5888	98.3864	95.3501	95.5524	95.3727	98.5938	99.9918	95.4482	98.3514	100.0000	98.5374	95.4263	98.3388	95.3167	98.3602	95.2660	92.6594	NA	NA	95.6075	95.5481	98.3484
mullis2019_18059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.6041	97.1565	98.6441	95.6491	96.4725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.4318	99.1993	98.4908	98.3249	98.5994	98.5779	98.6705	98.4096	99.1298	98.5826	99.6598	95.4054	98.3705	98.5253	98.6429	98.4877	98.4324	99.1432	98.5668	98.3514	95.4540	98.5363	98.4850	98.4951	98.5509	95.7391	99.2308	98.4191	95.4959	95.7112	95.5226	98.6525	98.5846	95.6250	98.4735	98.5348	100.0000	95.5113	98.3832	95.4297	98.4680	95.3944	92.8795	NA	98.8036	95.8012	95.8799	98.3662
mullis2019_18060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.4566	96.4759	95.4380	98.0247	97.0788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.5108	95.4884	95.4352	95.5358	95.4605	95.4981	95.4132	95.4719	95.5194	95.5215	95.4966	97.9792	95.4576	95.4442	95.5268	95.2812	95.2904	95.5350	95.4449	95.6074	98.1730	95.4057	95.5129	95.4349	95.4467	98.0312	95.4169	95.5992	98.1578	98.0063	98.4698	95.4241	95.3612	98.2006	95.5104	95.3956	95.5335	100.0000	95.4344	98.2254	95.5148	98.0255	91.0562	NA	NA	97.9980	93.2647	95.3573
mullis2019_18061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.2071	97.0680	98.2828	95.4739	96.2174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.1954	98.2620	98.3537	98.4944	98.2783	98.2368	98.2249	98.2109	98.2697	98.2554	98.3674	95.1541	98.5011	98.2854	98.3737	98.3226	98.3516	98.2778	98.3657	98.2277	95.3450	98.3075	98.1776	98.2943	98.3544	95.5638	98.3563	98.2027	95.3510	95.5836	95.4345	98.3091	98.3350	95.4822	98.2341	98.3424	98.3180	95.4051	100.0000	95.3158	98.2312	95.1803	93.1486	NA	NA	95.6243	95.7121	99.9542
mullis2019_18062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.3078	96.4905	95.4279	98.0808	97.0050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	95.5034	95.4441	95.4467	95.5256	95.4097	95.4515	95.4135	95.3588	95.5097	95.4467	95.4676	98.1098	95.3844	95.3902	95.4699	95.3347	95.3567	95.4747	95.3676	95.5235	98.2297	95.3824	95.5817	95.4052	95.3965	98.0278	95.4563	95.5015	98.1886	98.0599	98.2330	95.4057	95.3056	98.2655	95.4732	95.2962	95.4340	98.2620	95.3450	100.0000	95.4634	98.0981	91.0404	NA	NA	97.9991	93.3433	95.3115
mullis2019_18063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98.3372	97.0454	98.3648	95.6435	96.4357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	99.9515	98.3611	98.4078	98.2242	98.3961	98.3815	98.3069	98.1940	98.3775	98.3019	98.4346	95.3535	98.2095	98.3027	98.3671	98.2232	98.2659	98.3842	98.3752	98.2905	95.4252	98.3903	98.2856	98.3131	98.3765	95.7136	98.4098	98.2202	95.4068	95.7035	95.4771	98.4026	98.3375	95.6313	99.9981	98.3067	98.3714	95.5297	98.1893	95.4820	100.0000	95.3065	92.4878	NA	NA	95.8127	95.3785	98.2005
