query_id	v_alginolyticus	valginolyticus_e110	valginolyticus_v208	valginolyticus_zj_0	valginolyticus_hlbs_07	vdiabolicus_fa3	vdiabolicus_fdaargos_105	vdiabolicus_zf102	vdiabolicus_mzt14	vdiabolicus_3098	vostreicida_cect_7398	vostreicida_ucd_kl16	v_ostreicida_PP203	v_ostreicida_r172	v_parahaemolyticus	vpara_atcc_17802	vpara_vp18	vpara_lvp2	vpara_2012aw_0154	v_vulnificus	vv_7356	vv_env1	vv_2142_77	vv_24_vb00699	vcidicii_2423_01	vcidicii_vc01	vcidicii_2020rz130	vcidicii_pnusav005519	vcidicii_2538_88	vnavarrensis_atcc_51183	vnavarrensis_20_vb00237	vnavarrensis_2462_79	vnavarrensis_08_2462	vnavarrensis_pnusav006652	mullis2019_18022	mullis2019_18023	mullis2019_18024	mullis2019_18025	mullis2019_18026	mullis2019_18027	mullis2019_18028	mullis2019_18029	mullis2019_18030	mullis2019_18031	mullis2019_18032	mullis2019_18033	mullis2019_18034	mullis2019_18035	mullis2019_18036	mullis2019_18037	mullis2019_18038	mullis2019_18039	mullis2019_18040	mullis2019_18041	mullis2019_18042	mullis2019_18043	mullis2019_18044	mullis2019_18045	mullis2019_18047	mullis2019_18048	mullis2019_18049	mullis2019_18050	mullis2019_18051	mullis2019_18052	mullis2019_18053	mullis2019_18054	mullis2019_18055	mullis2019_18056	mullis2019_18057	mullis2019_18058	mullis2019_18059	mullis2019_18060	mullis2019_18061	mullis2019_18062	mullis2019_18063	mullis2019_18064	Buck_BI0607_1_WKDL250009588-1A_233TFCLT4_L7	Buck_BI0607_2_WKDL250009588-1A_233TFCLT4_L7	Buck_BS0607_9_WKDL250009588-1A_233TFCLT4_L7	Buck_CB0707_82_WKDL250009588-1A_233TFCLT4_L7	Buck_NB0507_14_WKDL250009588-1A_233TFCLT4_L7	Buck_NB0507_8_WKDL250009588-1A_233TFCLT4_L7
vnavarrensis_20_vb00237	79.8561	79.8785	79.9867	80.0594	80.0265	79.7394	79.8662	79.9368	79.9151	79.7305	NA	NA	NA	NA	80.0828	80.0749	80.1323	79.8347	79.8980	81.7245	81.5512	81.7748	81.5017	82.2883	94.1408	93.8934	94.0700	94.1385	93.9795	94.8085	100.0000	94.9134	94.7604	94.9348	81.3831	81.5430	81.2066	81.1557	81.2906	81.5340	81.4016	81.2762	81.5546	81.3927	81.3712	81.2259	81.3878	81.3104	81.4448	81.2825	81.2611	81.5400	81.1884	81.2580	81.3255	81.3248	81.3904	81.1870	81.2784	81.1856	81.2810	81.2696	81.2962	81.3890	81.2898	81.4504	81.1737	81.2233	81.4282	81.1927	81.3903	81.1941	81.3526	81.2186	81.4449	81.1888	93.6637	NA	81.7154	81.4395	80.7729	81.3985
vnavarrensis_2462_79	80.0340	79.9563	80.0256	80.1732	80.1904	80.1340	80.0620	79.9910	80.0849	79.8488	NA	NA	NA	NA	80.0560	80.3386	80.1685	80.0834	79.8893	81.3908	81.3028	81.3553	81.3766	81.5686	95.3511	95.3607	95.3700	95.3647	95.3636	97.4332	94.9150	100.0000	97.1587	97.2574	81.1977	81.2012	81.0193	81.0423	81.0750	81.1997	81.1538	81.1524	81.1377	81.1805	81.1129	81.3235	81.0617	81.1661	81.0516	81.0580	81.0509	81.0979	80.9918	81.1048	81.2041	81.0922	81.1147	81.0853	81.0594	81.2257	80.9588	81.1366	81.1193	81.2590	81.0942	81.2244	81.0619	81.0597	81.2030	81.0592	81.1981	81.0588	81.2047	81.1508	81.2231	81.2340	94.9345	81.9395	81.5606	81.2849	80.8342	81.1269
vnavarrensis_08_2462	80.2042	80.3030	80.1002	80.0610	80.2595	80.4067	80.1932	80.4963	80.3134	80.2909	NA	NA	NA	NA	80.1995	80.4501	80.3372	80.1370	80.2727	81.4982	81.2702	81.4906	81.6233	81.4318	95.5500	95.6663	95.5383	95.5254	95.5267	97.0444	94.8880	97.1756	100.0000	97.8336	81.2726	81.2347	81.1365	81.0363	81.2064	81.1589	81.1887	81.2030	81.1577	81.1618	81.2575	81.2825	81.2525	80.9305	81.3000	80.9851	80.9456	81.2268	81.0450	81.1272	81.2687	81.1215	81.2654	81.0975	81.0321	81.3866	81.1452	81.1566	81.1725	81.3512	81.2384	81.2083	81.0952	81.2458	81.2994	81.0835	81.1869	81.2116	81.2578	81.1431	81.2908	81.2866	95.3391	82.0607	81.8621	81.4061	81.2321	81.3397
vnavarrensis_pnusav006652	79.4740	79.5652	79.7932	79.4400	79.4623	79.4756	79.6999	79.5707	79.6567	79.5061	NA	NA	NA	NA	79.5538	79.6863	79.9626	79.7047	79.5678	81.1224	80.9348	81.0782	81.1209	81.2000	95.6820	95.6531	95.6641	95.6102	95.7299	97.0895	94.8848	97.2812	97.7696	100.0000	81.1430	81.0648	81.1337	81.0669	81.0988	81.0844	81.0773	81.1199	81.0879	81.0954	81.0936	81.0789	81.0569	81.1147	81.0852	81.1538	81.2268	81.0120	81.0967	81.0421	81.1710	81.1135	81.1747	81.0084	81.0998	81.0600	81.0501	81.0040	81.0328	81.0619	81.1361	81.1770	81.1022	81.1045	81.2942	81.0690	81.1079	81.1904	81.1112	81.3351	81.2889	81.1597	95.4491	82.1086	81.5075	81.1831	81.0527	81.1132
mullis2019_18022	80.2399	80.3138	80.2485	80.1665	80.4218	80.0710	80.2501	80.3041	80.2110	80.0858	NA	NA	NA	NA	80.5606	80.5543	80.6621	80.5605	80.6409	98.3189	97.0796	98.3862	95.6946	96.3837	81.8879	81.8153	81.5466	81.6163	81.7860	81.1162	81.2562	81.3472	81.2248	81.2765	100.0000	98.3760	98.4358	98.2649	98.4062	98.3959	98.3751	98.2236	98.3857	98.4090	98.4587	95.4364	98.2155	98.3979	98.4367	98.3487	98.3062	98.4504	98.4451	98.2803	95.4596	98.4104	98.2317	98.3389	98.4505	95.7589	98.4418	98.1936	95.5073	95.7692	95.5608	98.4486	98.3835	95.5851	99.9794	98.3387	98.4603	95.5524	98.1938	95.4717	99.9782	95.3691	92.6859	97.2559	97.6973	95.7334	95.3174	98.1461
mullis2019_18023	80.2278	80.1614	80.2324	80.0822	80.1721	80.0608	80.0738	80.1503	80.1107	80.1930	NA	NA	NA	NA	80.3365	80.3344	80.3571	80.1803	80.4280	98.4928	97.0830	98.5482	95.6404	96.4368	81.7137	81.6660	81.6574	81.7101	81.6540	80.9997	81.3521	80.9311	81.1404	80.9926	98.3585	100.0000	98.3262	98.2425	98.5080	98.5314	98.6092	98.3303	99.9676	98.4740	99.0595	95.4270	98.2632	98.4720	98.6332	98.3786	98.3705	99.9864	98.5419	98.2327	95.4333	98.4867	98.4184	98.4836	98.4775	95.7491	99.0787	98.3271	95.5158	95.7128	95.5500	98.5558	98.5520	95.5872	98.4012	98.5327	99.1060	95.5648	98.2877	95.4844	98.3908	95.3904	92.6009	97.2165	98.2476	95.7742	95.4504	98.2465
mullis2019_18024	80.1423	80.1726	80.0469	80.3119	80.1919	80.1731	80.0378	80.0831	80.2573	80.0720	NA	NA	NA	NA	80.3329	80.3179	80.4402	80.3293	80.4289	98.4615	97.1551	98.4645	95.6695	96.5283	81.9204	81.7863	81.6603	81.8386	81.7970	81.2771	81.2735	81.0687	81.2592	81.1172	98.4283	98.4147	100.0000	98.2351	98.5099	98.3998	98.4495	98.3429	98.4573	98.4237	98.5559	95.3847	98.4022	98.3924	98.4175	98.3652	98.3324	98.4261	98.4698	98.3229	95.4552	98.4221	98.4040	98.4222	98.4584	95.7322	98.5250	98.2868	95.5131	95.7077	95.5167	98.4853	98.4507	95.5397	98.4276	98.4610	98.4857	95.5214	98.3613	95.4460	98.4276	95.3878	92.4956	97.1183	97.5712	95.7287	95.3140	98.3581
mullis2019_18025	80.4072	80.3769	80.4391	80.3676	80.3862	80.1552	80.1515	80.4057	80.1806	80.2224	NA	NA	NA	NA	80.5309	80.3446	80.4716	80.7150	80.4858	98.2068	96.9424	98.2519	95.6705	96.3543	81.7054	81.7567	81.6820	81.8983	81.6982	81.0789	81.0949	81.0073	81.2644	81.1771	98.1886	98.1855	98.1987	100.0000	98.1907	98.2307	98.1795	98.1375	98.1871	98.1207	98.2603	95.3516	98.3344	98.2076	98.2775	98.0617	98.1107	98.1862	98.2491	98.1183	95.4677	98.2497	98.0731	98.1908	98.3363	95.7951	98.1905	98.0875	95.5358	95.7878	95.5535	98.2893	98.2432	95.6381	98.1674	98.2676	98.2672	95.5701	98.4619	95.5680	98.1695	95.3944	92.5095	97.0902	97.5672	95.8184	95.3833	98.4380
mullis2019_18026	79.9706	80.0879	80.0100	80.0398	80.0744	80.1385	80.2949	80.1433	80.1775	80.1737	NA	NA	NA	NA	80.3380	80.2915	80.5048	80.3662	80.3796	98.5351	97.1163	98.6682	95.5427	96.4379	81.8683	81.7825	81.5586	81.7226	81.7284	81.0629	81.3393	80.9535	81.1158	81.1333	98.3851	98.5507	98.4216	98.2989	100.0000	98.6107	98.4738	98.4223	98.5071	98.6248	98.5776	95.3942	98.3366	98.5059	98.6345	98.4115	98.4331	98.5112	98.5568	98.3446	95.4040	98.4761	98.5025	98.4775	98.5038	95.6779	98.6378	98.3170	95.4812	95.6735	95.5343	98.5965	98.5383	95.5386	98.3696	98.5234	98.5786	95.4894	98.3586	95.3657	98.3648	95.3356	92.5782	97.1969	97.7597	95.7067	95.2867	98.3306
mullis2019_18027	80.1368	80.1788	80.1280	80.1371	80.1276	80.1319	80.2744	80.2229	80.1866	80.1092	NA	NA	NA	NA	80.4050	80.4546	80.4929	80.4278	80.4056	98.5219	97.1088	98.6633	95.7091	96.5078	81.7715	81.7597	81.6457	81.7430	81.6460	81.1163	81.3781	81.0981	81.1986	81.1889	98.3917	98.5524	98.4452	98.2199	98.6277	100.0000	98.5660	98.3357	98.5583	98.5866	98.6043	95.3413	98.2911	98.4727	98.5391	98.3544	98.3709	98.5701	98.4922	98.2747	95.4402	98.4040	98.3917	98.4332	98.5241	95.6951	98.5914	98.3224	95.4785	95.7082	95.5065	98.6061	98.4426	95.5627	98.3665	98.4573	98.5647	95.4734	98.2935	95.4199	98.3911	95.3671	92.6149	97.2779	97.9052	95.7297	95.4327	98.2596
mullis2019_18028	80.3016	80.2368	80.4569	80.3224	80.3650	80.2988	80.4258	80.1750	80.2885	80.1523	NA	NA	NA	NA	80.2914	80.3855	80.3893	80.3488	80.4627	98.5562	97.1500	98.5250	95.6674	96.4254	81.8049	81.9529	81.7147	81.8736	81.8968	81.0528	81.3048	81.0935	81.1086	81.1244	98.3903	98.6057	98.4544	98.2941	98.5181	98.5287	100.0000	98.3321	98.5970	98.5503	98.6999	95.3123	98.2767	98.4995	98.6157	98.3813	98.4149	98.5961	98.5444	98.3286	95.4472	98.4430	98.3503	98.4006	98.4998	95.6853	98.7449	98.3671	95.4760	95.6891	95.4762	98.5831	98.4642	95.6174	98.3806	98.4794	98.6650	95.5097	98.2783	95.4624	98.3950	95.3251	92.6775	97.2743	97.8270	95.6982	95.4456	98.2598
mullis2019_18029	80.1212	80.1601	80.1888	80.0605	80.2957	80.0934	80.1076	80.1231	80.1682	80.2564	NA	NA	NA	NA	80.4595	80.3706	80.4405	80.4091	80.5745	98.3106	97.0734	98.3852	95.5945	96.4174	81.8003	81.7530	81.5072	81.6950	81.7237	81.0337	81.2537	80.9746	81.1887	81.1090	98.2030	98.3188	98.3632	98.2237	98.3644	98.3137	98.3422	100.0000	98.3213	98.3634	98.4439	95.3951	98.2578	98.2490	98.4137	98.5373	98.5490	98.3351	98.3462	98.2094	95.3870	98.2848	98.2891	98.2717	98.3602	95.6001	98.4425	98.2688	95.4095	95.5879	95.4517	98.3651	98.3225	95.5884	98.2474	98.3741	98.3806	95.4947	98.2476	95.3969	98.2443	95.3873	92.4680	97.0387	97.5670	95.6167	95.0676	98.2311
mullis2019_18030	80.3939	80.3837	80.4965	80.3838	80.4150	80.2490	80.4212	80.3070	80.2850	80.3892	NA	NA	NA	NA	80.3985	80.3619	80.4561	80.3948	80.3850	98.4684	97.1183	98.5785	95.7047	96.4566	81.7645	81.8090	81.7776	81.8498	81.8163	81.0992	81.5246	81.0719	81.1862	81.1222	98.3501	99.9904	98.3881	98.2189	98.4842	98.4789	98.6043	98.3118	100.0000	98.4707	99.0664	95.4625	98.2343	98.4601	98.6172	98.3888	98.3684	99.9883	98.5540	98.2781	95.4266	98.4641	98.3561	98.4630	98.4710	95.7386	99.0566	98.3523	95.5329	95.7430	95.5629	98.5728	98.5298	95.6505	98.3498	98.5577	99.1121	95.5375	98.2527	95.4725	98.3638	95.4384	92.7354	97.3929	98.3618	95.7647	95.5911	98.2751
mullis2019_18031	80.2523	80.1868	80.1502	80.2027	80.1367	80.1648	80.2262	80.2635	80.1242	80.1239	NA	NA	NA	NA	80.5584	80.5292	80.7087	80.5172	80.5637	98.5127	97.1882	98.6128	95.6272	96.4113	81.9435	81.8632	81.6401	81.7926	81.9514	81.1222	81.5246	81.1825	81.2326	81.3325	98.4574	98.5181	98.4581	98.2508	98.5911	98.5617	98.5741	98.3404	98.5468	100.0000	98.6250	95.4365	98.3073	98.5055	98.6075	98.3873	98.3851	98.5384	98.5300	98.3233	95.4744	98.4446	98.4406	98.4791	98.5134	95.6944	98.6077	98.3104	95.4924	95.7172	95.5080	98.6337	98.5120	95.6129	98.4290	98.5326	98.6222	95.5547	98.2043	95.4243	98.4302	95.4014	92.5861	97.0389	97.7707	95.7205	95.4080	98.2661
mullis2019_18032	80.3862	80.2696	80.3821	80.2509	80.3114	80.3212	80.3931	80.3169	80.2366	80.3014	NA	NA	NA	NA	80.3788	80.3179	80.5480	80.4190	80.4410	98.6357	97.1643	98.6785	95.6918	96.5346	81.8663	82.0806	81.7085	81.9111	81.9675	81.0601	81.3523	81.0900	81.1851	81.0549	98.4817	99.0835	98.4892	98.2564	98.5956	98.5849	98.7132	98.4693	99.0698	98.5435	100.0000	95.3626	98.3618	98.4926	98.6956	98.4695	98.4052	99.1042	98.5809	98.4103	95.3805	98.5309	98.4903	98.5644	98.5470	95.7251	99.2077	98.4243	95.4534	95.7099	95.4928	98.6908	98.5796	95.5123	98.4761	98.5619	99.6358	95.5015	98.4083	95.4869	98.4714	95.3613	93.1431	97.7121	99.0502	95.7488	96.1550	98.3891
mullis2019_18033	80.1219	80.1390	80.4723	80.0712	80.2342	80.0147	80.1444	80.1345	80.1373	80.0715	NA	NA	NA	NA	80.5261	80.5446	80.5925	80.5983	80.3917	95.3280	96.3281	95.2819	97.7793	96.8887	81.3821	81.4090	81.6123	81.4415	81.4577	81.1360	81.1072	81.2303	81.2023	81.2144	95.3434	95.3791	95.3726	95.3783	95.2477	95.2952	95.2923	95.3250	95.3828	95.3336	95.3515	100.0000	95.2756	95.2549	95.3216	95.2182	95.2250	95.3942	95.2708	95.3738	98.0244	95.2391	95.3821	95.2836	95.3249	97.7977	95.3312	95.3615	98.0563	97.8157	98.0181	95.2669	95.2476	98.0028	95.3868	95.2189	95.3500	98.0917	95.1776	98.0484	95.3764	99.9764	90.9383	95.0964	94.6893	97.7603	93.1388	95.1845
mullis2019_18034	80.1029	80.2037	80.2055	80.0594	80.5198	80.1823	80.0063	80.0797	80.1171	80.0643	NA	NA	NA	NA	80.5718	80.4318	80.6607	80.4256	80.5458	98.2864	97.1695	98.3424	95.6479	96.4258	81.8950	81.9436	81.7359	81.8577	81.8228	81.1074	81.4218	80.9705	81.2752	81.2476	98.2841	98.2873	98.3447	98.4260	98.3290	98.2918	98.2277	98.2435	98.3370	98.3123	98.3965	95.3417	100.0000	98.2678	98.3513	98.3150	98.3237	98.3125	98.3720	98.2440	95.4469	98.3039	98.2488	98.2846	98.3870	95.6654	98.3879	98.2524	95.4312	95.6752	95.5493	98.3684	98.3583	95.5400	98.2184	98.3608	98.3360	95.5357	98.4517	95.4239	98.2194	95.3771	92.7553	97.2230	97.7188	95.7172	95.4008	98.4717
mullis2019_18035	80.2559	80.2741	80.2755	80.1773	80.2409	80.1746	80.1298	80.1745	79.9484	80.3128	NA	NA	NA	NA	80.3276	80.4422	80.4487	80.2856	80.3731	98.3548	96.9139	98.4193	95.5559	96.3919	81.7153	81.6630	81.4735	81.4413	81.5880	81.0293	81.2489	81.0872	81.0394	81.1709	98.3832	98.4457	98.3391	98.1959	98.4733	98.4286	98.4109	98.2810	98.5081	98.4418	98.4791	95.3575	98.2834	100.0000	98.4584	98.3507	98.3398	98.4859	98.8241	98.2203	95.3293	98.7974	98.3095	98.7814	98.9455	95.6792	98.4900	98.2626	95.4379	95.6177	95.4871	98.5662	98.7458	95.5469	98.3550	98.7210	98.4544	95.4582	98.2842	95.3918	98.3723	95.3351	92.4391	97.0956	97.6049	95.6294	95.5548	98.2287
mullis2019_18036	80.1129	80.1397	80.2842	80.0805	80.3282	80.2370	80.3084	80.1995	80.0933	80.1999	NA	NA	NA	NA	80.5052	80.3855	80.6140	80.3507	80.5099	98.5091	97.0546	98.6332	95.6476	96.4527	81.7393	81.6181	81.4827	81.6868	81.6961	81.1568	81.2489	80.9256	81.1408	81.2018	98.4062	98.5758	98.3872	98.3468	98.6361	98.5861	98.6110	98.4224	98.6329	98.6112	98.6731	95.3369	98.3567	98.4517	100.0000	98.3856	98.3901	98.5912	98.5560	98.3496	95.4582	98.5042	98.4617	98.4702	98.5332	95.6500	98.6410	98.3664	95.4402	95.6780	95.4775	98.6984	98.5605	95.5139	98.4629	98.5557	98.6345	95.4763	98.4196	95.4437	98.4513	95.3394	92.6967	97.2100	97.7127	95.6773	95.5643	98.3555
mullis2019_18037	80.1516	80.1357	80.3678	80.0958	80.1327	80.1822	80.2274	80.2664	80.2240	80.2076	NA	NA	NA	NA	80.2844	80.2344	80.5383	80.2822	80.1827	98.3780	96.9883	98.4196	95.5464	96.3458	81.6354	81.7047	81.5287	81.6709	81.7612	81.0345	81.2241	80.8640	81.1142	81.1455	98.3556	98.4207	98.3897	98.0922	98.4192	98.3820	98.4246	98.5385	98.4253	98.4106	98.4746	95.2806	98.3293	98.2670	98.4163	100.0000	99.8713	98.3944	98.4457	98.2072	95.3019	98.4530	98.3357	98.4712	98.4382	95.5955	98.5127	98.2185	95.3907	95.5802	95.4131	98.4677	98.5054	95.4591	98.3637	98.4183	98.4754	95.3908	98.3670	95.3098	98.3636	95.3266	92.2580	96.8647	97.5477	95.6183	95.2140	98.3350
mullis2019_18038	80.1370	80.2156	80.4056	80.1014	80.2439	80.1147	80.1888	80.1649	80.1655	80.0702	NA	NA	NA	NA	80.2096	80.1515	80.2017	80.1760	80.1399	98.3458	96.9925	98.4216	95.5197	96.3884	81.5650	81.7447	81.5713	81.6172	81.7296	81.0175	81.1369	80.9442	81.0654	81.3002	98.3398	98.3857	98.3327	98.1775	98.3711	98.3392	98.3755	98.5128	98.3749	98.3924	98.4642	95.2937	98.3614	98.3089	98.3520	99.8659	100.0000	98.4027	98.4760	98.1874	95.3329	98.4751	98.3252	98.4075	98.4734	95.5988	98.4621	98.2811	95.3852	95.5798	95.4033	98.4396	98.4569	95.4274	98.3189	98.4160	98.4264	95.4445	98.3851	95.3235	98.3185	95.2882	92.3413	96.8924	97.3693	95.5710	95.1488	98.3345
mullis2019_18039	80.2242	80.3096	80.3413	80.2604	80.3359	80.1063	80.2316	80.2496	80.2506	80.3243	NA	NA	NA	NA	80.3508	80.3059	80.4900	80.2444	80.3717	98.4986	97.0963	98.5988	95.7222	96.4154	81.8795	81.7608	81.5644	81.7221	81.6867	81.1055	81.4167	80.9571	81.1414	81.0525	98.3662	99.9853	98.3481	98.2199	98.5204	98.5305	98.6094	98.3364	99.9795	98.5103	99.0828	95.3831	98.2766	98.4740	98.6670	98.3606	98.3729	100.0000	98.5065	98.2493	95.4836	98.4517	98.3929	98.4716	98.4860	95.7600	99.0765	98.3207	95.5094	95.7123	95.5252	98.6104	98.5311	95.5655	98.3898	98.5354	99.0997	95.5469	98.3036	95.5155	98.3972	95.3867	92.6957	97.2830	98.3453	95.7872	95.3626	98.2607
mullis2019_18040	80.2000	80.2776	80.0960	80.1403	80.4145	80.1010	80.1983	80.2150	80.1884	80.0901	NA	NA	NA	NA	80.3483	80.3837	80.5347	80.2502	80.3903	98.4652	97.0680	98.5578	95.6070	96.4367	81.7476	81.8552	81.5074	81.8532	81.5995	81.0909	81.1355	81.0040	81.1108	81.0260	98.4026	98.5629	98.4817	98.3185	98.5973	98.5025	98.5532	98.3187	98.6026	98.5007	98.5858	95.3575	98.3939	98.8362	98.5296	98.4294	98.4430	98.6284	100.0000	98.3023	95.3642	99.3290	98.4578	99.3361	98.9070	95.7063	98.5734	98.3815	95.3785	95.6906	95.4811	98.5547	99.3638	95.4710	98.3732	99.3778	98.5786	95.4651	98.3614	95.4185	98.3811	95.3641	92.6196	97.1497	97.8785	95.6961	95.4185	98.3420
mullis2019_18041	80.0562	80.1383	80.1669	80.6505	80.0670	80.1501	80.2093	80.0660	80.2905	80.0830	NA	NA	NA	NA	80.4144	80.5465	81.1803	80.6307	80.5215	98.2775	96.9336	98.3556	95.6502	96.4002	81.6362	81.6607	81.6176	81.5212	81.5803	81.0892	81.3211	81.0389	81.0020	80.8749	98.2626	98.2207	98.2188	98.0959	98.3193	98.3109	98.2421	98.1990	98.2471	98.2632	98.3809	95.4690	98.2372	98.1856	98.3505	98.2616	98.2114	98.2259	98.3144	100.0000	95.3976	98.2633	98.2533	98.2091	98.2563	95.8712	98.3556	98.1638	95.4620	95.8114	95.5973	98.3363	98.3018	95.5501	98.2265	98.3011	98.2942	95.5776	98.2227	95.4867	98.2250	95.4586	92.3884	97.0787	97.5502	95.8334	95.2136	98.1717
mullis2019_18042	80.1888	80.1687	80.2838	80.0686	80.1665	80.2460	80.2663	80.3646	80.1975	80.3098	NA	NA	NA	NA	80.3720	80.3120	80.3384	80.2385	80.4418	95.3439	96.4485	95.3723	97.9346	97.0359	81.4306	81.5536	81.3930	81.4865	81.3547	81.0798	81.1941	81.0429	81.3199	81.3231	95.5175	95.4394	95.4066	95.4926	95.4137	95.4077	95.4107	95.3873	95.4443	95.4234	95.3729	97.9736	95.4346	95.3546	95.3641	95.3437	95.3512	95.4162	95.3261	95.4391	100.0000	95.3477	95.4380	95.3313	95.3599	97.9391	95.4218	95.5518	98.4782	97.9326	98.1570	95.3665	95.3219	98.1087	95.4781	95.3044	95.3667	98.1529	95.3510	98.1892	95.4727	97.9963	91.1887	95.3596	94.7242	97.8884	93.3170	95.2771
mullis2019_18043	80.2320	80.4766	80.4698	80.2678	80.2823	80.1546	80.2621	80.2508	80.1562	80.0928	NA	NA	NA	NA	80.4386	80.5522	80.4231	80.4103	80.4034	98.4229	97.1645	98.4667	95.5932	96.3825	81.6993	81.5742	81.5338	81.5216	81.5547	80.9198	81.0760	81.0688	81.0019	80.9883	98.3564	98.4904	98.3851	98.3175	98.5549	98.4308	98.4590	98.2876	98.5054	98.4371	98.5106	95.3532	98.3303	98.8250	98.5073	98.4424	98.4827	98.5014	99.3528	98.3051	95.3229	100.0000	98.3911	99.2255	98.8395	95.6906	98.4953	98.3303	95.3947	95.6394	95.4551	98.5786	99.3245	95.5072	98.3743	99.3257	98.4698	95.4532	98.4117	95.3603	98.3748	95.3446	92.5447	97.1323	97.7220	95.6746	95.4492	98.3486
mullis2019_18044	80.3184	80.2252	80.3654	80.2662	80.5163	80.0368	80.2908	80.1465	80.1544	80.1038	NA	NA	NA	NA	80.4206	80.3468	80.5887	80.4574	80.3442	98.3496	97.0254	98.4370	95.5606	96.4431	81.9495	81.7541	81.5537	81.7280	81.8131	81.0307	81.4424	81.2196	81.3400	81.2690	98.2854	98.3861	98.3736	98.1358	98.4519	98.4160	98.3637	98.3099	98.4226	98.3806	98.4471	95.4055	98.2630	98.3871	98.4959	98.3491	98.3197	98.4337	98.4093	98.2325	95.4587	98.3588	100.0000	98.3677	98.3656	95.7508	98.4894	98.2713	95.5068	95.7427	95.5733	98.4888	98.3850	95.5596	98.2967	98.3867	98.4237	95.5511	98.2082	95.5013	98.2924	95.3958	92.6186	97.0779	97.7248	95.7526	95.3763	98.2127
mullis2019_18045	80.1830	80.2107	80.3655	80.0422	80.3436	80.2285	80.3156	80.2238	80.1561	80.1686	NA	NA	NA	NA	80.3128	80.3773	80.3370	80.3964	80.3929	98.4309	97.1232	98.4756	95.6158	96.4017	81.8532	81.7388	81.6653	81.7377	81.7711	81.1317	81.3203	81.0388	81.2614	81.0661	98.2798	98.5227	98.3800	98.2754	98.5088	98.4514	98.4420	98.2826	98.5455	98.4408	98.5123	95.3721	98.2593	98.8127	98.5119	98.4257	98.3657	98.5322	99.3403	98.2063	95.4040	99.2045	98.3960	100.0000	98.7971	95.6736	98.5366	98.3587	95.4246	95.6153	95.5093	98.5490	99.2050	95.5346	98.3355	99.1998	98.4976	95.4813	98.3168	95.4486	98.3430	95.3674	92.7022	97.1234	97.7282	95.6674	95.5082	98.3083
mullis2019_18047	80.2007	80.1701	80.2861	80.2391	80.3131	80.2283	80.1073	80.2922	80.2925	80.1793	NA	NA	NA	NA	80.2048	80.3551	80.2884	80.2489	80.2368	98.4798	97.0963	98.5457	95.5994	96.4925	81.7547	81.6639	81.5305	81.6991	81.7755	81.0011	81.2900	81.0754	81.1916	81.0413	98.4066	98.4260	98.4321	98.3808	98.4662	98.4346	98.4986	98.3422	98.4532	98.4894	98.5026	95.4095	98.3215	98.9548	98.5457	98.4082	98.4886	98.4140	98.9334	98.3263	95.4258	98.8578	98.3886	98.8237	100.0000	95.6558	98.4913	98.3333	95.4795	95.6325	95.5273	98.5310	98.9090	95.5181	98.4324	98.9566	98.4923	95.4698	98.3791	95.4075	98.4300	95.3812	92.4354	97.0748	97.5404	95.6690	95.5320	98.3938
mullis2019_18048	80.4079	80.2214	80.3178	80.1447	80.3071	80.2528	80.1860	80.5742	80.1927	80.3199	NA	NA	NA	NA	80.5163	80.5420	80.7137	80.6294	80.5481	95.6047	96.5680	95.6534	99.1721	96.9471	81.8298	81.8335	81.5423	81.8422	81.7899	81.0668	81.3641	81.1931	81.3442	81.3177	95.6669	95.6824	95.6889	95.7940	95.6440	95.6339	95.6632	95.5501	95.7041	95.6603	95.6501	97.7626	95.6698	95.6102	95.5988	95.5222	95.5734	95.6948	95.6834	95.7851	97.9152	95.5779	95.7216	95.6066	95.6724	100.0000	95.7256	95.8305	97.9158	99.9846	97.9890	95.5715	95.5526	98.0453	95.7380	95.5522	95.6824	98.0183	95.5325	97.9901	95.7433	97.8259	91.7908	96.1294	95.1855	99.9285	94.3120	95.5901
mullis2019_18049	80.1282	80.2505	80.2041	80.0904	80.1159	80.1771	80.2246	80.0406	80.0651	80.2491	NA	NA	NA	NA	80.3537	80.3901	80.5711	80.3372	80.3583	98.6359	97.1797	98.6241	95.6862	96.4713	82.0100	81.9989	81.6164	81.8654	82.0815	80.9268	81.3136	80.9247	81.1150	81.0331	98.4611	99.0956	98.4790	98.3063	98.6410	98.5740	98.7096	98.4518	99.1100	98.5583	99.2024	95.4262	98.3953	98.5065	98.6439	98.4403	98.4162	99.0940	98.5729	98.4047	95.4330	98.5407	98.5323	98.4937	98.5137	95.7315	100.0000	98.4555	95.4923	95.7502	95.5440	98.6880	98.5655	95.6332	98.4839	98.6087	99.2086	95.4906	98.4288	95.4514	98.4840	95.4267	92.9224	97.4212	98.4188	95.8039	95.6620	98.3886
