query_id	v_alginolyticus	valginolyticus_e110	valginolyticus_v208	valginolyticus_zj_0	valginolyticus_hlbs_07	vdiabolicus_fa3	vdiabolicus_fdaargos_105	vdiabolicus_zf102	vdiabolicus_mzt14	vdiabolicus_3098	vostreicida_cect_7398	vostreicida_ucd_kl16	v_ostreicida_PP203	v_ostreicida_r172	v_parahaemolyticus	vpara_atcc_17802	vpara_vp18	vpara_lvp2	vpara_2012aw_0154	v_vulnificus	vv_7356	vv_env1	vv_2142_77	vv_24_vb00699	vcidicii_2423_01	vcidicii_vc01	vcidicii_2020rz130	vcidicii_pnusav005519	vcidicii_2538_88	vnavarrensis_atcc_51183	vnavarrensis_20_vb00237	vnavarrensis_2462_79	vnavarrensis_08_2462	vnavarrensis_pnusav006652	mullis2019_18022	mullis2019_18023	mullis2019_18024	mullis2019_18025	mullis2019_18026	mullis2019_18027	mullis2019_18028	mullis2019_18029	mullis2019_18030	mullis2019_18031	mullis2019_18032	mullis2019_18033	mullis2019_18034	mullis2019_18035	mullis2019_18036	mullis2019_18037	mullis2019_18038	mullis2019_18039	mullis2019_18040	mullis2019_18041	mullis2019_18042	mullis2019_18043	mullis2019_18044	mullis2019_18045	mullis2019_18047	mullis2019_18048	mullis2019_18049	mullis2019_18050	mullis2019_18051	mullis2019_18052	mullis2019_18053	mullis2019_18054	mullis2019_18055	mullis2019_18056	mullis2019_18057	mullis2019_18058	mullis2019_18059	mullis2019_18060	mullis2019_18061	mullis2019_18062	mullis2019_18063	mullis2019_18064	Buck_BI0607_1_WKDL250009588-1A_233TFCLT4_L7	Buck_BI0607_2_WKDL250009588-1A_233TFCLT4_L7	Buck_BS0607_9_WKDL250009588-1A_233TFCLT4_L7	Buck_CB0707_82_WKDL250009588-1A_233TFCLT4_L7	Buck_NB0507_14_WKDL250009588-1A_233TFCLT4_L7	Buck_NB0507_8_WKDL250009588-1A_233TFCLT4_L7
vnavarrensis_20_vb00237	0.2666	0.2760	0.2830	0.2678	0.2772	0.2907	0.2930	0.2889	0.2848	0.2889	NA	NA	NA	NA	0.2830	0.2959	0.2977	0.2948	0.2913	0.4339	0.4381	0.4527	0.4469	0.4486	0.7675	0.7575	0.7311	0.7317	0.7399	0.7457	0.9994	0.7880	0.7540	0.7416	0.4392	0.4310	0.4228	0.4310	0.4304	0.4304	0.4381	0.4351	0.4234	0.4422	0.4269	0.4386	0.4404	0.4269	0.4298	0.4334	0.4251	0.4287	0.4328	0.4410	0.4298	0.4281	0.4328	0.4322	0.4310	0.4474	0.4234	0.4375	0.4304	0.4463	0.4369	0.4398	0.4281	0.4375	0.4357	0.4263	0.4298	0.4457	0.4451	0.4410	0.4345	0.4422	0.6395	NA	0.2666	0.4351	0.3224	0.4281
vnavarrensis_2462_79	0.2988	0.2994	0.3132	0.2938	0.3038	0.3164	0.3164	0.3145	0.3057	0.3220	NA	NA	NA	NA	0.3145	0.3220	0.3283	0.3277	0.3176	0.4815	0.4677	0.4777	0.4878	0.4733	0.8311	0.8267	0.8073	0.7972	0.8129	0.8387	0.8355	0.9975	0.8161	0.8029	0.4840	0.4545	0.4570	0.4645	0.4664	0.4696	0.4739	0.4608	0.4501	0.4746	0.4645	0.4620	0.4758	0.4539	0.4727	0.4589	0.4557	0.4620	0.4601	0.4658	0.4670	0.4601	0.4733	0.4645	0.4721	0.4664	0.4664	0.4645	0.4658	0.4702	0.4746	0.4714	0.4614	0.4783	0.4790	0.4608	0.4645	0.4608	0.4783	0.4727	0.4790	0.4683	0.6955	0.2109	0.2831	0.4501	0.3471	0.4589
vnavarrensis_08_2462	0.3224	0.3294	0.3391	0.3280	0.3412	0.3343	0.3364	0.3315	0.3266	0.3391	NA	NA	NA	NA	0.3524	0.3475	0.3600	0.3628	0.3496	0.5244	0.5146	0.5292	0.5376	0.5299	0.8990	0.8942	0.8816	0.8872	0.8788	0.8753	0.8809	0.9025	0.9993	0.8851	0.5077	0.5042	0.4993	0.5097	0.5174	0.5202	0.5077	0.5042	0.5035	0.5188	0.5042	0.5063	0.5195	0.5042	0.4979	0.5028	0.4965	0.5091	0.5035	0.5028	0.5097	0.5049	0.5146	0.5139	0.5160	0.5125	0.5021	0.5139	0.5146	0.5132	0.5286	0.5139	0.5084	0.5216	0.5153	0.5063	0.5091	0.5153	0.5320	0.5146	0.5188	0.5125	0.7444	0.2312	0.3085	0.5070	0.3726	0.5070
vnavarrensis_pnusav006652	0.3207	0.3207	0.3200	0.3158	0.3214	0.3393	0.3435	0.3352	0.3303	0.3345	NA	NA	NA	NA	0.3366	0.3379	0.3455	0.3407	0.3428	0.5086	0.5024	0.5218	0.5314	0.5245	0.8908	0.8880	0.8715	0.8770	0.8728	0.8687	0.8874	0.8880	0.8860	0.9924	0.5066	0.5010	0.4927	0.4969	0.5093	0.5073	0.5107	0.5079	0.5045	0.5197	0.5100	0.5162	0.5052	0.4934	0.5073	0.5010	0.5024	0.5162	0.4886	0.4997	0.5142	0.4990	0.5024	0.5086	0.4997	0.5121	0.5024	0.5086	0.5142	0.5149	0.5107	0.5003	0.4969	0.5135	0.5059	0.4955	0.4997	0.5024	0.5155	0.5052	0.5093	0.5052	0.7636	0.2246	0.3075	0.4962	0.3690	0.4990
mullis2019_18022	0.3270	0.3245	0.3390	0.3333	0.3296	0.3459	0.3340	0.3403	0.3333	0.3440	NA	NA	NA	NA	0.3598	0.3617	0.3699	0.3686	0.3648	0.9420	0.9099	0.9420	0.9427	0.9288	0.4669	0.4757	0.4644	0.4631	0.4562	0.4480	0.4701	0.4720	0.4600	0.4537	0.9987	0.9269	0.9086	0.9055	0.9263	0.9275	0.9338	0.8960	0.9181	0.9256	0.9168	0.8853	0.9345	0.8998	0.9294	0.8677	0.8740	0.9187	0.9074	0.9238	0.9238	0.9168	0.9225	0.9137	0.8998	0.9206	0.9288	0.9345	0.9149	0.9225	0.9181	0.9219	0.9200	0.9275	0.9931	0.9187	0.9244	0.9168	0.9389	0.9288	0.9950	0.9030	0.5451	0.3598	0.4928	0.8891	0.5268	0.9168
mullis2019_18023	0.3187	0.3181	0.3385	0.3187	0.3243	0.3292	0.3311	0.3286	0.3200	0.3397	NA	NA	NA	NA	0.3557	0.3582	0.3570	0.3662	0.3477	0.9155	0.8933	0.9180	0.9112	0.9032	0.4531	0.4544	0.4513	0.4451	0.4556	0.4408	0.4636	0.4630	0.4433	0.4605	0.9137	0.9994	0.8896	0.8896	0.9192	0.9155	0.9180	0.8767	0.9858	0.9149	0.9266	0.8607	0.9081	0.8983	0.9118	0.8576	0.8582	0.9908	0.9044	0.9094	0.9001	0.9020	0.9038	0.9063	0.8964	0.8909	0.9303	0.9125	0.8841	0.8995	0.8896	0.9112	0.9038	0.8903	0.9125	0.9026	0.9353	0.8958	0.9106	0.8958	0.9131	0.8798	0.5456	0.3533	0.4957	0.8681	0.5216	0.8903
mullis2019_18024	0.3162	0.3125	0.3244	0.3150	0.3200	0.3187	0.3187	0.3287	0.3118	0.3269	NA	NA	NA	NA	0.3538	0.3463	0.3601	0.3544	0.3438	0.9136	0.9067	0.9061	0.9161	0.9130	0.4496	0.4502	0.4402	0.4465	0.4427	0.4283	0.4452	0.4577	0.4433	0.4458	0.9092	0.9054	0.9975	0.9017	0.8992	0.8998	0.9098	0.8741	0.8904	0.9004	0.8917	0.8685	0.9017	0.8804	0.9105	0.8554	0.8541	0.9011	0.8879	0.9011	0.9130	0.8986	0.8961	0.8898	0.8848	0.9004	0.8986	0.9036	0.9011	0.9036	0.9023	0.8998	0.8954	0.9173	0.9067	0.8892	0.9023	0.9029	0.9211	0.9042	0.9067	0.8817	0.5510	0.3544	0.4947	0.8647	0.5191	0.9004
mullis2019_18025	0.2955	0.2997	0.3189	0.3063	0.3123	0.3159	0.3075	0.3141	0.3117	0.3189	NA	NA	NA	NA	0.3387	0.3483	0.3550	0.3526	0.3405	0.8799	0.8733	0.8847	0.8901	0.8871	0.4294	0.4408	0.4366	0.4234	0.4306	0.4222	0.4348	0.4396	0.4258	0.4318	0.8793	0.8709	0.8667	0.9964	0.8739	0.8751	0.8769	0.8390	0.8667	0.8745	0.8601	0.8456	0.8829	0.8733	0.8775	0.8366	0.8366	0.8679	0.8703	0.8853	0.8835	0.8739	0.8733	0.8661	0.8577	0.8733	0.8763	0.8721	0.8757	0.8775	0.8793	0.8601	0.8691	0.8865	0.8811	0.8691	0.8733	0.8823	0.9021	0.8721	0.8817	0.8583	0.5255	0.3411	0.4721	0.8378	0.5003	0.8805
mullis2019_18026	0.3333	0.3346	0.3422	0.3340	0.3409	0.3327	0.3283	0.3352	0.3276	0.3466	NA	NA	NA	NA	0.3701	0.3669	0.3587	0.3695	0.3599	0.9436	0.9068	0.9569	0.9360	0.9297	0.4582	0.4664	0.4632	0.4601	0.4613	0.4392	0.4626	0.4791	0.4664	0.4620	0.9328	0.9392	0.9138	0.9189	0.9994	0.9455	0.9442	0.9043	0.9297	0.9392	0.9322	0.8815	0.9303	0.9049	0.9392	0.8821	0.8733	0.9392	0.9265	0.9170	0.9221	0.9404	0.9328	0.9290	0.9202	0.9214	0.9379	0.9373	0.9119	0.9208	0.9163	0.9309	0.9354	0.9271	0.9366	0.9335	0.9385	0.9246	0.9309	0.9271	0.9366	0.9024	0.5558	0.3619	0.4987	0.8866	0.5234	0.9125
mullis2019_18027	0.3283	0.3302	0.3416	0.3359	0.3428	0.3428	0.3327	0.3371	0.3346	0.3447	NA	NA	NA	NA	0.3638	0.3619	0.3701	0.3688	0.3606	0.9487	0.9062	0.9544	0.9233	0.9284	0.4670	0.4708	0.4620	0.4556	0.4639	0.4582	0.4842	0.4658	0.4734	0.4607	0.9347	0.9379	0.9094	0.9157	0.9385	0.9962	0.9341	0.9018	0.9322	0.9404	0.9347	0.8948	0.9309	0.9119	0.9398	0.8726	0.8790	0.9411	0.9265	0.9233	0.9087	0.9316	0.9461	0.9227	0.9113	0.9214	0.9335	0.9303	0.9056	0.9233	0.9183	0.9322	0.9341	0.9189	0.9398	0.9265	0.9449	0.9208	0.9328	0.9233	0.9379	0.9113	0.5564	0.3625	0.4994	0.8866	0.5317	0.9151
mullis2019_18028	0.3156	0.3150	0.3292	0.3193	0.3255	0.3255	0.3193	0.3323	0.3193	0.3366	NA	NA	NA	NA	0.3638	0.3632	0.3626	0.3632	0.3613	0.9228	0.8913	0.9290	0.9129	0.9074	0.4422	0.4466	0.4466	0.4379	0.4422	0.4416	0.4558	0.4670	0.4632	0.4484	0.9203	0.9240	0.8968	0.8901	0.9185	0.9228	0.9988	0.8802	0.9129	0.9172	0.9104	0.8684	0.9067	0.8851	0.9166	0.8598	0.8567	0.9253	0.9006	0.9024	0.9080	0.9104	0.9104	0.9067	0.8938	0.9043	0.9209	0.9148	0.9111	0.8987	0.8962	0.9092	0.9067	0.9197	0.9228	0.9043	0.9222	0.8981	0.9253	0.9024	0.9222	0.8863	0.5392	0.3527	0.4892	0.8647	0.5158	0.9086
mullis2019_18029	0.3301	0.3301	0.3417	0.3346	0.3353	0.3462	0.3359	0.3482	0.3391	0.3462	NA	NA	NA	NA	0.3643	0.3823	0.3785	0.3798	0.3623	0.9317	0.9007	0.9213	0.9246	0.9246	0.4578	0.4681	0.4687	0.4668	0.4616	0.4481	0.4726	0.4848	0.4687	0.4700	0.9284	0.9168	0.9065	0.9039	0.9168	0.9181	0.9194	0.9974	0.9072	0.9117	0.9065	0.8923	0.9162	0.8839	0.9142	0.9007	0.9084	0.9149	0.9001	0.9001	0.9168	0.9052	0.9207	0.9033	0.8878	0.9072	0.9084	0.9142	0.9059	0.9084	0.9104	0.9188	0.9026	0.9084	0.9226	0.8968	0.9130	0.9110	0.9336	0.9104	0.9239	0.9142	0.5487	0.3591	0.4926	0.8794	0.5338	0.9097
mullis2019_18030	0.3151	0.3083	0.3238	0.3151	0.3269	0.3257	0.3226	0.3219	0.3195	0.3350	NA	NA	NA	NA	0.3549	0.3549	0.3511	0.3561	0.3493	0.9236	0.8975	0.9211	0.9080	0.9068	0.4487	0.4580	0.4419	0.4543	0.4518	0.4400	0.4612	0.4599	0.4543	0.4525	0.9155	0.9919	0.8937	0.8975	0.9155	0.9267	0.9217	0.8776	0.9950	0.9180	0.9285	0.8595	0.9124	0.9030	0.9167	0.8614	0.8608	0.9913	0.9086	0.9043	0.8999	0.9117	0.9142	0.9037	0.8943	0.8962	0.9335	0.9204	0.8925	0.9024	0.8912	0.9149	0.9093	0.8975	0.9180	0.9062	0.9378	0.8999	0.9155	0.9006	0.9161	0.8807	0.5488	0.3549	0.4978	0.8745	0.5214	0.8888
mullis2019_18031	0.3257	0.3340	0.3486	0.3352	0.3531	0.3486	0.3416	0.3473	0.3302	0.3454	NA	NA	NA	NA	0.3518	0.3613	0.3594	0.3550	0.3562	0.9396	0.9128	0.9536	0.9326	0.9364	0.4599	0.4695	0.4542	0.4580	0.4567	0.4529	0.4733	0.4758	0.4637	0.4599	0.9351	0.9459	0.9128	0.9192	0.9459	0.9485	0.9427	0.9020	0.9319	0.9968	0.9288	0.8823	0.9300	0.9046	0.9408	0.8772	0.8715	0.9402	0.9249	0.9218	0.9186	0.9326	0.9338	0.9281	0.9148	0.9275	0.9389	0.9370	0.9192	0.9198	0.9198	0.9421	0.9211	0.9249	0.9370	0.9198	0.9370	0.9218	0.9415	0.9198	0.9364	0.9039	0.5509	0.3639	0.5006	0.8861	0.5280	0.9160
mullis2019_18032	0.3219	0.3323	0.3426	0.3368	0.3348	0.3323	0.3252	0.3284	0.3348	0.3406	NA	NA	NA	NA	0.3626	0.3658	0.3729	0.3710	0.3594	0.9497	0.9161	0.9465	0.9323	0.9368	0.4632	0.4529	0.4671	0.4613	0.4613	0.4600	0.4632	0.4787	0.4723	0.4755	0.9368	0.9652	0.9239	0.9232	0.9471	0.9535	0.9458	0.8981	0.9587	0.9439	0.9987	0.8929	0.9355	0.9219	0.9387	0.8813	0.8826	0.9626	0.9329	0.9265	0.9329	0.9381	0.9381	0.9297	0.9187	0.9206	0.9568	0.9419	0.9200	0.9265	0.9316	0.9368	0.9342	0.9290	0.9452	0.9348	0.9806	0.9258	0.9381	0.9232	0.9452	0.9077	0.5542	0.3671	0.5206	0.8884	0.5310	0.9187
mullis2019_18033	0.3177	0.3202	0.3346	0.3190	0.3271	0.3358	0.3240	0.3464	0.3233	0.3377	NA	NA	NA	NA	0.3602	0.3571	0.3564	0.3614	0.3571	0.8883	0.8833	0.8820	0.9139	0.8976	0.4625	0.4600	0.4569	0.4576	0.4419	0.4444	0.4632	0.4669	0.4607	0.4494	0.8901	0.8783	0.8708	0.8783	0.8808	0.8876	0.8826	0.8670	0.8658	0.8783	0.8702	0.9963	0.8945	0.8539	0.8752	0.8452	0.8471	0.8733	0.8677	0.8914	0.8945	0.8764	0.8720	0.8683	0.8539	0.8976	0.8801	0.8795	0.8851	0.8933	0.9001	0.8745	0.8664	0.8951	0.8858	0.8670	0.8752	0.8951	0.8926	0.8983	0.8876	0.9900	0.5362	0.3471	0.4725	0.8583	0.5194	0.8752
mullis2019_18034	0.3221	0.3259	0.3361	0.3323	0.3329	0.3431	0.3450	0.3329	0.3354	0.3500	NA	NA	NA	NA	0.3589	0.3665	0.3653	0.3697	0.3614	0.9360	0.9074	0.9353	0.9398	0.9277	0.4509	0.4496	0.4540	0.4547	0.4553	0.4458	0.4642	0.4832	0.4705	0.4502	0.9328	0.9328	0.9163	0.9264	0.9302	0.9302	0.9379	0.9023	0.9163	0.9220	0.9169	0.8941	0.9981	0.8960	0.9233	0.8757	0.8782	0.9302	0.9131	0.9290	0.9328	0.9176	0.9271	0.9106	0.9011	0.9315	0.9233	0.9271	0.9176	0.9309	0.9258	0.9207	0.9150	0.9404	0.9385	0.9100	0.9296	0.9321	0.9531	0.9328	0.9372	0.9131	0.5472	0.3614	0.4946	0.8884	0.5276	0.9315
mullis2019_18035	0.3030	0.3108	0.3126	0.3150	0.3162	0.3132	0.3144	0.3156	0.3180	0.3240	NA	NA	NA	NA	0.3347	0.3276	0.3347	0.3222	0.3305	0.8703	0.8571	0.8697	0.8482	0.8524	0.4328	0.4298	0.4268	0.4340	0.4268	0.4190	0.4357	0.4483	0.4357	0.4286	0.8542	0.8733	0.8338	0.8715	0.8613	0.8673	0.8583	0.8231	0.8649	0.8589	0.8571	0.8069	0.8506	0.9976	0.8601	0.8261	0.8386	0.8721	0.8769	0.8542	0.8488	0.8840	0.8619	0.8619	0.8775	0.8398	0.8625	0.8697	0.8380	0.8416	0.8398	0.8458	0.8799	0.8464	0.8553	0.8912	0.8643	0.8422	0.8601	0.8482	0.8559	0.8225	0.5146	0.3347	0.4650	0.8117	0.4800	0.8482
mullis2019_18036	0.3231	0.3256	0.3413	0.3268	0.3356	0.3268	0.3306	0.3275	0.3312	0.3275	NA	NA	NA	NA	0.3564	0.3646	0.3589	0.3639	0.3589	0.9415	0.9057	0.9466	0.9177	0.9258	0.4796	0.4601	0.4595	0.4714	0.4475	0.4469	0.4683	0.4789	0.4632	0.4507	0.9327	0.9302	0.9139	0.9126	0.9258	0.9321	0.9296	0.8950	0.9158	0.9277	0.9158	0.8774	0.9189	0.8994	1.0000	0.8724	0.8686	0.9271	0.9183	0.9139	0.9107	0.9233	0.9321	0.9189	0.9045	0.9082	0.9189	0.9283	0.9026	0.9032	0.9057	0.9239	0.9283	0.9107	0.9214	0.9221	0.9309	0.9183	0.9265	0.9139	0.9227	0.8919	0.5424	0.3558	0.4978	0.8712	0.5192	0.9057
mullis2019_18037	0.3076	0.3138	0.3286	0.3187	0.3274	0.3169	0.3231	0.3194	0.3212	0.3237	NA	NA	NA	NA	0.3514	0.3477	0.3594	0.3465	0.3446	0.8681	0.8428	0.8662	0.8570	0.8631	0.4340	0.4605	0.4457	0.4365	0.4470	0.4383	0.4519	0.4587	0.4260	0.4482	0.8594	0.8619	0.8502	0.8625	0.8582	0.8576	0.8545	0.8736	0.8564	0.8551	0.8434	0.8372	0.8600	0.8625	0.8514	0.9963	0.9624	0.8631	0.8594	0.8594	0.8557	0.8637	0.8502	0.8582	0.8564	0.8490	0.8557	0.8724	0.8409	0.8527	0.8477	0.8520	0.8557	0.8594	0.8613	0.8588	0.8539	0.8508	0.8693	0.8508	0.8613	0.8496	0.5302	0.3397	0.4716	0.8181	0.5006	0.8557
mullis2019_18038	0.3046	0.3071	0.3169	0.3120	0.3089	0.3151	0.3169	0.3200	0.3188	0.3280	NA	NA	NA	NA	0.3502	0.3502	0.3618	0.3465	0.3434	0.8603	0.8375	0.8609	0.8535	0.8548	0.4277	0.4542	0.4406	0.4382	0.4437	0.4332	0.4425	0.4492	0.4252	0.4431	0.8517	0.8548	0.8474	0.8486	0.8535	0.8505	0.8542	0.8677	0.8468	0.8443	0.8412	0.8258	0.8523	0.8597	0.8505	0.9594	0.9938	0.8529	0.8646	0.8566	0.8443	0.8671	0.8443	0.8591	0.8646	0.8412	0.8529	0.8585	0.8302	0.8468	0.8431	0.8431	0.8492	0.8498	0.8542	0.8658	0.8498	0.8412	0.8615	0.8406	0.8554	0.8400	0.5243	0.3403	0.4738	0.8135	0.4954	0.8511
mullis2019_18039	0.3152	0.3164	0.3313	0.3195	0.3257	0.3313	0.3220	0.3140	0.3183	0.3393	NA	NA	NA	NA	0.3585	0.3511	0.3504	0.3653	0.3554	0.9221	0.8956	0.9184	0.9067	0.9048	0.4382	0.4549	0.4512	0.4524	0.4567	0.4438	0.4642	0.4648	0.4518	0.4555	0.9122	0.9944	0.8931	0.8943	0.9147	0.9190	0.9197	0.8721	0.9827	0.9147	0.9252	0.8665	0.9085	0.8999	0.9091	0.8609	0.8566	0.9981	0.9091	0.9042	0.8925	0.9091	0.9147	0.9079	0.8937	0.8925	0.9314	0.9227	0.8949	0.9048	0.8962	0.9073	0.9054	0.9017	0.9172	0.9011	0.9339	0.8980	0.9091	0.9005	0.9153	0.8820	0.5451	0.3548	0.4944	0.8653	0.5192	0.8906
mullis2019_18040	0.3316	0.3297	0.3450	0.3329	0.3348	0.3405	0.3405	0.3456	0.3380	0.3500	NA	NA	NA	NA	0.3665	0.3576	0.3621	0.3653	0.3513	0.9372	0.9004	0.9379	0.9150	0.9207	0.4635	0.4572	0.4578	0.4623	0.4667	0.4477	0.4629	0.4692	0.4521	0.4604	0.9188	0.9245	0.8941	0.9093	0.9201	0.9264	0.9220	0.8852	0.9150	0.9195	0.9131	0.8687	0.9087	0.9245	0.9302	0.8814	0.8903	0.9233	0.9956	0.9144	0.9049	0.9632	0.9207	0.9474	0.9423	0.8998	0.9201	0.9309	0.8992	0.9049	0.9074	0.9176	0.9499	0.9131	0.9214	0.9550	0.9220	0.9093	0.9271	0.9100	0.9195	0.8859	0.5453	0.3570	0.4946	0.8637	0.5187	0.9049
mullis2019_18041	0.2971	0.2999	0.3130	0.3158	0.3056	0.3107	0.3124	0.3011	0.2982	0.3084	NA	NA	NA	NA	0.3316	0.3379	0.3469	0.3333	0.3282	0.8291	0.8376	0.8336	0.8432	0.8387	0.4154	0.4137	0.4126	0.4143	0.4137	0.4012	0.4188	0.4228	0.4228	0.4160	0.8359	0.8314	0.8212	0.8325	0.8212	0.8268	0.8297	0.8025	0.8234	0.8257	0.8121	0.8014	0.8325	0.8127	0.8268	0.7821	0.7866	0.8325	0.8155	0.9983	0.8370	0.8189	0.8200	0.8189	0.8155	0.8274	0.8280	0.8314	0.8240	0.8421	0.8347	0.8178	0.8189	0.8427	0.8359	0.8166	0.8240	0.8410	0.8472	0.8534	0.8359	0.8161	0.4952	0.3214	0.4465	0.8048	0.4776	0.8302
mullis2019_18042	0.3183	0.3263	0.3300	0.3226	0.3257	0.3331	0.3226	0.3424	0.3269	0.3331	NA	NA	NA	NA	0.3609	0.3653	0.3659	0.3776	0.3646	0.9122	0.9141	0.9036	0.9419	0.9209	0.4604	0.4648	0.4506	0.4617	0.4598	0.4400	0.4660	0.4672	0.4431	0.4456	0.9061	0.8993	0.9030	0.9030	0.9011	0.9030	0.9166	0.8863	0.8943	0.9023	0.8937	0.8832	0.9085	0.8708	0.9017	0.8554	0.8529	0.8974	0.8894	0.9104	0.9975	0.8888	0.8931	0.8937	0.8813	0.9277	0.9042	0.8968	0.9339	0.9283	0.9289	0.8844	0.8912	0.9382	0.9091	0.8888	0.9054	0.9339	0.9166	0.9363	0.9098	0.9054	0.5420	0.3535	0.4883	0.8857	0.5229	0.9079
mullis2019_18043	0.3229	0.3160	0.3235	0.3191	0.3285	0.3267	0.3292	0.3348	0.3273	0.3354	NA	NA	NA	NA	0.3436	0.3436	0.3498	0.3461	0.3454	0.9293	0.8849	0.9337	0.9061	0.9136	0.4587	0.4625	0.4587	0.4681	0.4625	0.4399	0.4668	0.4668	0.4643	0.4606	0.9136	0.9205	0.8930	0.9068	0.9230	0.9255	0.9212	0.8830	0.9124	0.9136	0.9130	0.8698	0.9055	0.9168	0.9205	0.8655	0.8817	0.9199	0.9512	0.9068	0.9068	0.9981	0.9124	0.9380	0.9318	0.8955	0.9186	0.9199	0.8936	0.9018	0.9055	0.9099	0.9493	0.9099	0.9149	0.9574	0.9262	0.9049	0.9124	0.9074	0.9143	0.8842	0.5444	0.3529	0.4887	0.8667	0.5181	0.8967
mullis2019_18044	0.3228	0.3203	0.3402	0.3184	0.3327	0.3358	0.3252	0.3333	0.3277	0.3420	NA	NA	NA	NA	0.3532	0.3669	0.3738	0.3626	0.3607	0.9272	0.8961	0.9316	0.9123	0.9104	0.4496	0.4527	0.4496	0.4434	0.4478	0.4502	0.4558	0.4558	0.4496	0.4490	0.9061	0.9198	0.8825	0.9017	0.9185	0.9216	0.9129	0.8750	0.9080	0.9160	0.9073	0.8682	0.9036	0.8887	0.9173	0.8514	0.8539	0.9173	0.9036	0.8974	0.8986	0.9061	0.9981	0.9055	0.8924	0.9011	0.9092	0.9092	0.8887	0.9055	0.8924	0.9123	0.9073	0.9055	0.9117	0.8999	0.9167	0.8999	0.9185	0.9055	0.9123	0.8850	0.5392	0.3532	0.4832	0.8638	0.5230	0.8943
mullis2019_18045	0.3301	0.3301	0.3378	0.3385	0.3353	0.3295	0.3225	0.3327	0.3321	0.3372	NA	NA	NA	NA	0.3660	0.3621	0.3724	0.3660	0.3583	0.9469	0.9098	0.9482	0.9239	0.9277	0.4632	0.4702	0.4568	0.4626	0.4568	0.4472	0.4664	0.4779	0.4536	0.4690	0.9379	0.9322	0.9143	0.9155	0.9379	0.9392	0.9379	0.8938	0.9245	0.9296	0.9232	0.8836	0.9258	0.9219	0.9379	0.8829	0.8868	0.9373	0.9539	0.9258	0.9219	0.9616	0.9290	0.9974	0.9424	0.9168	0.9296	0.9411	0.9066	0.9187	0.9111	0.9264	0.9610	0.9181	0.9354	0.9578	0.9341	0.9149	0.9347	0.9162	0.9354	0.8938	0.5509	0.3628	0.4984	0.8752	0.5214	0.9117
mullis2019_18047	0.3245	0.3303	0.3355	0.3387	0.3368	0.3265	0.3374	0.3316	0.3220	0.3432	NA	NA	NA	NA	0.3703	0.3651	0.3632	0.3657	0.3632	0.9356	0.9079	0.9395	0.9156	0.9169	0.4688	0.4842	0.4713	0.4733	0.4623	0.4507	0.4630	0.4823	0.4713	0.4694	0.9253	0.9279	0.9079	0.9137	0.9401	0.9363	0.9247	0.8899	0.9227	0.9253	0.9234	0.8719	0.9214	0.9414	0.9305	0.8867	0.8970	0.9317	0.9549	0.9144	0.9111	0.9620	0.9247	0.9446	0.9974	0.9060	0.9279	0.9375	0.9008	0.9137	0.9034	0.9253	0.9491	0.9208	0.9234	0.9581	0.9259	0.9105	0.9266	0.9131	0.9234	0.8912	0.5621	0.3625	0.4977	0.8686	0.5222	0.9086
mullis2019_18048	0.3100	0.3190	0.3233	0.3106	0.3269	0.3347	0.3233	0.3178	0.3172	0.3251	NA	NA	NA	NA	0.3535	0.3486	0.3492	0.3492	0.3492	0.8870	0.8937	0.8882	0.9511	0.9009	0.4526	0.4508	0.4230	0.4260	0.4417	0.4260	0.4441	0.4538	0.4405	0.4314	0.8973	0.8846	0.8701	0.8749	0.8840	0.8846	0.8773	0.8550	0.8695	0.8828	0.8653	0.8689	0.8900	0.8538	0.8792	0.8308	0.8260	0.8798	0.8604	0.8924	0.9100	0.8731	0.8822	0.8659	0.8423	0.9994	0.8840	0.8870	0.9033	0.9915	0.9124	0.8701	0.8713	0.9130	0.8931	0.8628	0.8785	0.9076	0.9118	0.9154	0.8924	0.8828	0.5329	0.3517	0.4840	0.9317	0.5130	0.9051
mullis2019_18049	0.3165	0.3241	0.3317	0.3235	0.3335	0.3279	0.3405	0.3298	0.3304	0.3493	NA	NA	NA	NA	0.3644	0.3594	0.3531	0.3663	0.3575	0.9294	0.9054	0.9382	0.9237	0.9275	0.4584	0.4660	0.4483	0.4609	0.4439	0.4439	0.4433	0.4685	0.4641	0.4540	0.9288	0.9489	0.9067	0.9061	0.9281	0.9300	0.9439	0.8928	0.9395	0.9306	0.9376	0.8752	0.9193	0.8985	0.9262	0.8733	0.8764	0.9489	0.9130	0.9124	0.9193	0.9180	0.9206	0.9193	0.9067	0.9218	0.9987	0.9344	0.9061	0.9174	0.9098	0.9193	0.9174	0.9098	0.9294	0.9130	0.9470	0.9199	0.9199	0.9168	0.9294	0.8878	0.5441	0.3600	0.5000	0.8827	0.5284	0.9048
